open;high;low;close;volume;marketCap;timestamp
614.8389892578;620.616027832;579.5050048828;611.3040161133;1770460032;60037233577.4;"2018-03-15T00:00:00.000Z"
546.6259765625;558.0999755859;519.1229858398;556.7260131836;2046790016;54722473140.3;"2018-03-19T00:00:00.000Z"
539.8640136719;540.4869995117;512.1270141602;539.6190185547;1596349952;53084905905.7;"2018-03-23T00:00:00.000Z"
489.5899963379;491.4590148926;449.9710083008;450.1159973145;1617939968;44316774117.9;"2018-03-27T00:00:00.000Z"
395.0039978027;418.4679870605;392.9530029297;396.4570007324;1323920000;39066085341.7;"2018-03-31T00:00:00.000Z"
387.3120117188;418.9679870605;383.5320129395;416.8930053711;1363399936;41105280497.5;"2018-04-03T00:00:00.000Z"
370.3800048828;393.0589904785;369.9360046387;385.3139953613;951475008;38023057370.7;"2018-04-07T00:00:00.000Z"
415.0239868164;430.5400085449;412.4710083008;430.5400085449;1439040000;42521044920.4;"2018-04-11T00:00:00.000Z"
502.8800048828;531.7020263672;502.8800048828;531.7020263672;1726089984;52555419462.3;"2018-04-15T00:00:00.000Z"
524.0380249023;567.8889770508;523.2620239258;567.8889770508;2256869888;56178772001.3;"2018-04-19T00:00:00.000Z"
621.1989746094;646.700012207;621.0349731445;642.5479736328;2386830080;63617020167.4;"2018-04-23T00:00:00.000Z"
662.1090087891;684.867980957;647.0319824219;647.0319824219;2598129920;64114105428.4;"2018-04-27T00:00:00.000Z"
670.4630126953;674.4030151367;637.5399780273;673.6129760742;2678960128;66803233984.4;"2018-05-01T00:00:00.000Z"
784.5830078125;827.4550170898;784.2369995117;816.1199951172;3035040000;81003446782.8;"2018-05-05T00:00:00.000Z"
752.9019775391;759.5289916992;718.4719848633;752.2750244141;2877870080;74728439729.9;"2018-05-09T00:00:00.000Z"
687.174987793;741.3120117188;675.3189697266;733.4959716797;2362500096;72923278118.9;"2018-05-13T00:00:00.000Z"
708.7180175781;718.8330078125;668.833984375;672.6569824219;2350619904;66929938612.3;"2018-05-17T00:00:00.000Z"
697.9229736328;723.7529907227;692.6690063477;715.3690185547;2156910080;71224213260.1;"2018-05-20T00:00:00.000Z"
584.5360107422;610.8179931641;557.2059936523;601.7550048828;2791099904;59962094302;"2018-05-24T00:00:00.000Z"
573.0449829102;576.0490112305;512.5520019531;516.0360107422;2356900096;51463146627.2;"2018-05-28T00:00:00.000Z"
578.6719970703;589.0930175781;567.6649780273;580.0430297852;1945890048;57894350583;"2018-06-01T00:00:00.000Z"
593.4060058594;611.3300170898;580.9819946289;609.3029785156;1844269952;60864980394.9;"2018-06-05T00:00:00.000Z"
600.9050292969;608.5830078125;597.5620117188;597.5620117188;1519309952;59741701632.7;"2018-06-09T00:00:00.000Z"
498.0180053711;501.9049987793;459.0039978027;477.4939880371;2080130048;47777150787;"2018-06-13T00:00:00.000Z"
499.4599914551;507.6409912109;498.6480102539;500.4479980469;1264870016;50114921287.6;"2018-06-17T00:00:00.000Z"
536.4470214844;543.7169799805;524.258972168;527.3670043945;1462070016;52853921455.3;"2018-06-21T00:00:00.000Z"
455.9360046387;470.3439941406;448.8959960938;460.3099975586;4007950080;46171165113.8;"2018-06-25T00:00:00.000Z"
422.5870056152;441.7929992676;407.9469909668;436.0090026855;1564499968;43769409548.2;"2018-06-29T00:00:00.000Z"
475.3859863281;483.8540039063;462.5820007324;464.1950073242;1683939968;46637067238.7;"2018-07-03T00:00:00.000Z"
474.3569946289;479.6520080566;457.6149902344;474.0119934082;1627609984;47652424063.6;"2018-07-06T00:00:00.000Z"
476.1619873047;478.3179931641;433.9599914551;434.4240112305;1789069952;43708241775.1;"2018-07-10T00:00:00.000Z"
434.5109863281;439.4339904785;431.4739990234;436.0859985352;1235820032;43911193560.9;"2018-07-14T00:00:00.000Z"
500.8380126953;513.4329833984;474.3590087891;480.5130004883;2371559936;48424155623.5;"2018-07-18T00:00:00.000Z"
462.4379882813;470.8980102539;458.1189880371;459.6570129395;1338589952;46360029756.7;"2018-07-22T00:00:00.000Z"
472.3309936523;483.6960144043;461.4240112305;464.0369873047;1621560064;46839932192.6;"2018-07-26T00:00:00.000Z"
466.827;467.952;448.641;457.081;2141590000;46175217427;"2018-07-30T00:00:00.000Z"
412.567;420.549;399.91;418.262;1722340000;42287977978.1;"2018-08-03T00:00:00.000Z"
406.801;411.405;376.077;380.215;1828350000;38472420232.6;"2018-08-07T00:00:00.000Z"
334.264;334.264;308.488;322.112;1790370000;32619681420.3;"2018-08-11T00:00:00.000Z"
280.387;303.59;280.119;282.364;1878150000;28617473115.7;"2018-08-15T00:00:00.000Z"
316.791;320.446;286.551;295.812;1764020000;29998584852.4;"2018-08-18T00:00:00.000Z"
281.968;297.486;264.998;271.341;1507660000;27539119678.7;"2018-08-22T00:00:00.000Z"
279.525;279.525;272.444;275.197;1206650000;27953028997.1;"2018-08-26T00:00:00.000Z"
289.753;291.243;275.211;284.105;1513100000;28881058148.3;"2018-08-30T00:00:00.000Z"
295.181;295.591;287.432;289.259;1394490000;29428616901.4;"2018-09-03T00:00:00.000Z"
229.535;233.896;217.075;217.203;1678260000;22115522904.4;"2018-09-07T00:00:00.000Z"
198.177;198.506;180.596;185.066;1568900000;18858381965.7;"2018-09-11T00:00:00.000Z"
209.814;226.604;209.606;223.074;1670490000;22749647320.9;"2018-09-15T00:00:00.000Z"
209.472;213.871;201.656;209.969;1733330000;21430323331;"2018-09-19T00:00:00.000Z"
240.992;247.464;237.857;244.33;1693470000;24957339670;"2018-09-23T00:00:00.000Z"
215.44;230.607;212.654;228.494;2030320000;23358464738.5;"2018-09-27T00:00:00.000Z"
233.22;234.145;226.945;230.768;1597500000;23609728018.1;"2018-10-01T00:00:00.000Z"
220.446;226.148;220.09;222.218;1479500000;22748580858.8;"2018-10-04T00:00:00.000Z"
226.509;230.765;224.557;229.255;1470740000;23487672999.7;"2018-10-08T00:00:00.000Z"
188.707;199.401;188.707;196.727;1487900000;20171157773.8;"2018-10-12T00:00:00.000Z"
209.628;212.173;207.984;210.12;1532280000;21561538444.9;"2018-10-16T00:00:00.000Z"
203.515;206.222;203.085;205.43;1238780000;21097037288.7;"2018-10-20T00:00:00.000Z"
204.127;205.581;203.354;203.852;1102220000;20951603017.5;"2018-10-24T00:00:00.000Z"
204.51;205.919;203.523;205.366;1139140000;21123907348.8;"2018-10-28T00:00:00.000Z"
197.537;203.754;197.328;198.872;1336700000;20472105763.9;"2018-11-01T00:00:00.000Z"
207.1;210.819;206.573;209.091;1613510000;21540996877.4;"2018-11-05T00:00:00.000Z"
211.987;213.316;209.515;210.074;1554750000;21659329261.3419;"2018-11-09T00:00:00.000Z"
210.149;210.515;206.135;206.826;1610260000;21341261802.2819;"2018-11-13T00:00:00.000Z"
175.36;175.851;172.869;174.001;1832800000;17968221714.767;"2018-11-17T00:00:00.000Z"
148.811;151.253;126.36;130.339;3134410000;13467303238.6031;"2018-11-20T00:00:00.000Z"
123.304;126.788;110.825;113.494;1800960000;11735901798.827;"2018-11-24T00:00:00.000Z"
110.198;126.048;110.198;122.438;2673470000;12670491119.1293;"2018-11-28T00:00:00.000Z"
118.268150864;120.562046513;116.092041098;116.388899329;1856199148.78;12053770487.1165;"2018-12-02T00:00:00.000Z"
102.450592687;104.103496045;91.7610561566;91.7610561566;2310716932.45;9510417097.19255;"2018-12-06T00:00:00.000Z"
94.9921705261;96.2573021247;90.6542533812;91.6856567551;1756437577.01;9509816314.68256;"2018-12-10T00:00:00.000Z"
86.6303531913;87.1449396082;83.2264745506;84.30829593;1651491876.91;8751209553.55698;"2018-12-14T00:00:00.000Z"
95.1080428852;101.320236081;92.9685186087;101.112455798;2277514075.7;10503295748.6239;"2018-12-18T00:00:00.000Z"
109.45594093;116.759499161;107.503167084;116.759499161;2338772938.8;12137481655.0609;"2018-12-22T00:00:00.000Z"
129.888822727;136.677248539;126.29290758;131.865627374;2720469126.47;13717858345.6728;"2018-12-26T00:00:00.000Z"
137.627462564;140.689090162;133.982333322;139.859452892;2660086834.11;14560066114.1858;"2018-12-30T00:00:00.000Z"
155.196037793;155.863057698;147.198367015;149.135003379;2676164880.24;15536849936.05;"2019-01-03T00:00:00.000Z"
155.804227981;159.371446832;152.085923804;157.746199308;3231294371.16;16442429109.107;"2019-01-06T00:00:00.000Z"
150.843510345;152.148274936;126.52937645;128.625185944;3397734455.64;13416263931.3845;"2019-01-10T00:00:00.000Z"
116.97909648;130.856742484;116.967561828;129.068732601;2798085735.18;13471754801.5015;"2019-01-14T00:00:00.000Z"
123.654651715;123.841693294;120.241901443;121.010265197;2305389799.88;12639234713.3557;"2019-01-18T00:00:00.000Z"
117.11075621;119.66434234;114.676679352;118.747550914;2552507404.73;12410972240.9689;"2019-01-22T00:00:00.000Z"
116.373526343;118.084116514;115.980574489;116.488738462;2412181168.84;12182338148.3055;"2019-01-26T00:00:00.000Z"
105.407204612;109.452982289;104.84379221;108.90753982;2874370354.59;11396282341.1625;"2019-01-30T00:00:00.000Z"
110.490318017;110.827352598;106.563985401;107.492671458;2519334756.88;11254870706.4255;"2019-02-03T00:00:00.000Z"
104.835777289;106.058875046;104.4091339;104.535298574;2326764622.24;10951652648.4384;"2019-02-07T00:00:00.000Z"
124.871533617;124.871533617;120.31174986;121.298395992;3222473887.41;12714795026.099;"2019-02-11T00:00:00.000Z"
121.45369483;123.660125722;121.371914683;122.100387372;3021741614.86;12805280765.9495;"2019-02-15T00:00:00.000Z"
146.398819478;149.929977739;145.12846693;145.346183571;5310842625.39;15250901018.9975;"2019-02-19T00:00:00.000Z"
146.07325688;149.268616878;145.206540951;149.092454265;3731099283.6;15649961167.0137;"2019-02-22T00:00:00.000Z"
139.646094554;139.976439288;136.579610916;138.08968196;3791292838.93;14502464167.2811;"2019-02-26T00:00:00.000Z"
136.350082226;137.184803968;132.436381643;134.206955299;3747176425.17;14103698391.8469;"2019-03-02T00:00:00.000Z"
137.958743981;139.968818612;136.145922155;138.789354083;4589054218.52;14590867639.43;"2019-03-06T00:00:00.000Z"
138.180498896;138.270304947;135.685688913;136.758683137;4578438499.35;14384860875.6693;"2019-03-10T00:00:00.000Z"
133.203901165;135.180852754;132.750069281;133.711599756;4476532147.21;14071628063.688;"2019-03-14T00:00:00.000Z"
140.104859119;142.267216974;138.841560382;139.374600609;4551739878.98;14675181093.7188;"2019-03-18T00:00:00.000Z"
136.562262353;138.794298275;136.228609854;137.181435033;4490899265.96;14451740115.1843;"2019-03-22T00:00:00.000Z"
135.0543259;135.460352857;133.757344445;135.460352857;4499271678.92;14277816265.9858;"2019-03-26T00:00:00.000Z"
142.359143736;149.613229156;141.031743756;142.092680619;5144662126.51;14984615423.234;"2019-03-30T00:00:00.000Z"
164.008634378;178.322057328;157.322144075;161.458801333;10622456246.12;17035703563.9328;"2019-04-03T00:00:00.000Z"
165.511239539;172.515769517;161.799464791;165.947208019;7167016220.88;17516082777.7057;"2019-04-06T00:00:00.000Z"
176.067842046;183.13427354;175.230372034;177.337476528;7856924878.74;18728058766.8129;"2019-04-10T00:00:00.000Z"
164.476088004;168.591039513;162.781475708;167.838520685;4846298303.14;17734050268.5497;"2019-04-14T00:00:00.000Z"
166.913203037;175.365330194;166.672111878;173.814032352;6971581464.43;18374913022.0991;"2019-04-18T00:00:00.000Z"
170.017484048;173.069116345;168.729556071;171.874669558;6094878077.1;18179292262.6536;"2019-04-22T00:00:00.000Z"
154.579432331;158.029006595;152.08567446;156.347087281;7505283355.03;16545462357.3185;"2019-04-26T00:00:00.000Z"
155.172778544;162.432246964;155.172778544;162.166037089;6275803460;17170110492.6186;"2019-04-30T00:00:00.000Z"
167.887214645;170.645927759;161.79142846;164.026580539;6658100048.67;17376070197.628;"2019-05-04T00:00:00.000Z"
169.904205401;172.18354282;166.409241131;170.948168196;6416569597.96;18118602844.298;"2019-05-08T00:00:00.000Z"
194.163027854;201.881480273;183.653931584;187.325322672;10326050089.57;19864635090.7957;"2019-05-12T00:00:00.000Z"
246.941949724;275.394433117;245.795286216;264.010023118;18661465872.83;28010958252.9023;"2019-05-16T00:00:00.000Z"
261.267480176;261.551264718;241.80364457;251.864416688;10834541285.01;26736046291.7593;"2019-05-20T00:00:00.000Z"
244.665121533;247.61663148;233.793092876;245.965672113;10671663487.35;26119891327.4058;"2019-05-23T00:00:00.000Z"
267.141883996;278.50725112;265.444697967;272.86264362;12074664735.62;28991071395.5429;"2019-05-27T00:00:00.000Z"
256.015274453;268.659941413;249.111850141;268.113560321;11255023514.71;28501098830.8551;"2019-05-31T00:00:00.000Z"
252.511642109;252.511642109;236.127213155;241.338786302;10132549746.68;25667971280.79;"2019-06-04T00:00:00.000Z"
251.249319783;252.377389835;243.229106707;245.738091433;7225996863.2;26149221978.7501;"2019-06-08T00:00:00.000Z"
245.925493719;261.017581043;244.49131484;260.903303733;8645598617.64;27777154177.337;"2019-06-12T00:00:00.000Z"
268.901146753;278.143195655;265.535326671;269.223201488;9676746452.62;28677606760.1658;"2019-06-16T00:00:00.000Z"
269.407865566;274.073530845;265.500447699;271.695017157;6408981097.05;28955655289.9731;"2019-06-20T00:00:00.000Z"
307.722135498;312.329349213;299.559549792;310.424669171;8205712062.09;33100160024.2527;"2019-06-24T00:00:00.000Z"
294.143042748;313.031556623;292.939821505;311.226103335;11514656819.55;33202586959.5675;"2019-06-28T00:00:00.000Z"
293.537270366;295.655863867;272.602568914;291.596440849;10618413951.8;31124332020.838;"2019-07-02T00:00:00.000Z"
287.893815381;295.991414758;286.66587155;287.547125887;7674615024.95;30707785755.8538;"2019-07-06T00:00:00.000Z"
313.325173588;318.223115908;305.285813862;308.881016742;10055159802.71;32998749927.8766;"2019-07-09T00:00:00.000Z"
269.281611995;269.641230028;227.269217143;227.578070731;8578339385.95;24328422207.4352;"2019-07-14T00:00:00.000Z"
211.444608109;229.239394359;208.037737641;226.566159112;9327816059.09;24232572602.8968;"2019-07-18T00:00:00.000Z"
225.698652681;226.862576632;213.448377793;217.560020158;6338843918.85;23281138562.9913;"2019-07-22T00:00:00.000Z"
219.62812266;220.236386997;214.125692482;219.62960287;5729852177.98;23514586697.9851;"2019-07-26T00:00:00.000Z"
211.339197095;213.614075143;206.867612782;210.522603615;5489918858.84;22551013736.1935;"2019-07-30T00:00:00.000Z"
217.895548193;224.623226298;217.331741359;222.490335375;5697798687.25;23845116864.2469;"2019-08-03T00:00:00.000Z"
225.925285621;229.656576639;222.775448151;226.391007833;7020342209.93;24275514217.238;"2019-08-07T00:00:00.000Z"
206.732241229;216.59865006;206.510806411;216.092871768;6440605604.67;23183002869.0522;"2019-08-11T00:00:00.000Z"
186.683509034;189.462154165;178.142568297;188.50206008;8197244441.2;20233249251.2831;"2019-08-15T00:00:00.000Z"
194.556030003;203.560151452;193.108249108;203.091932563;6145148691.75;21810324618.1926;"2019-08-19T00:00:00.000Z"
191.106870651;195.906487438;189.562324256;194.706208556;6658162376.91;20920364878.5136;"2019-08-23T00:00:00.000Z"
186.73555531;193.442190135;186.73555531;188.929374951;7207986636.49;20307338402.9685;"2019-08-26T00:00:00.000Z"
169.489281525;170.773508331;167.071417764;168.834875179;5776520220.38;18156660600.9936;"2019-08-30T00:00:00.000Z"
178.357750076;182.347998875;175.970170403;179.49932195;6962728937.89;19313265198.0836;"2019-09-03T00:00:00.000Z"
169.955274874;180.851609039;169.444118955;178.262616376;6791531341.5;19189873688.9762;"2019-09-07T00:00:00.000Z"
179.839500008;181.757468661;176.500914359;178.725492594;7157139034.58;19249367782.4548;"2019-09-11T00:00:00.000Z"
188.068433417;190.399341609;186.44732097;189.789129887;6222874780.04;20451239362.2781;"2019-09-15T00:00:00.000Z"
211.247234001;222.871689908;204.685779042;221.280858893;10620070912.97;23856751721.8975;"2019-09-19T00:00:00.000Z"
211.71320384;211.840511211;201.88723503;201.92131273;7494673136.17;21780534855.2009;"2019-09-23T00:00:00.000Z"
166.651699935;175.610783776;163.209498809;174.710992913;7909313624.78;18854855889.0488;"2019-09-27T00:00:00.000Z"
180.209117089;185.045535125;175.812652621;177.340419656;7676276225.21;19148222891.9103;"2019-10-01T00:00:00.000Z"
176.946323748;177.713243918;173.069557552;176.351522792;5837211771.44;19050956366.7615;"2019-10-05T00:00:00.000Z"
182.036297684;194.300496365;180.668441732;193.293257938;9088122101.43;20891536594.5492;"2019-10-09T00:00:00.000Z"
182.53403369;186.304888474;179.984837776;180.826640026;7494328840.33;19551368532.4125;"2019-10-12T00:00:00.000Z"
181.343735143;181.668609283;174.064157493;176.013511357;7691244590.3;19040429001.7184;"2019-10-16T00:00:00.000Z"
172.974754539;176.718681634;171.210717443;175.534373653;6801091120.45;18997957789.4207;"2019-10-20T00:00:00.000Z"
162.514108625;164.147567595;160.887955434;162.16854058;7300917536.96;17560021218.4094;"2019-10-24T00:00:00.000Z"
184.397511597;187.883155619;180.249559524;182.662817561;10406734124.29;19788729316.0292;"2019-10-28T00:00:00.000Z"
183.803690756;185.059713079;181.094492084;183.969902446;9145611130.24;19940014310.5249;"2019-11-01T00:00:00.000Z"
186.309310325;191.257831666;184.331984425;189.304170553;10024177342.26;20528094420.2551;"2019-11-05T00:00:00.000Z"
184.311722495;185.838538565;183.902230949;185.028722122;7277418704.14;20074095541.1634;"2019-11-09T00:00:00.000Z"
186.942441671;189.331878003;185.937949171;188.258745224;7343173595.62;20434064781.4449;"2019-11-13T00:00:00.000Z"
183.350825286;188.191346079;182.336800497;185.119235523;7364325470.86;20102654600.778;"2019-11-17T00:00:00.000Z"
175.673600001;176.209206597;159.365129955;161.462725503;8546371324.81;17541867625.6188;"2019-11-21T00:00:00.000Z"
153.430526462;153.965918032;142.83470143;142.83470143;7782769097.96;15523459920.4853;"2019-11-24T00:00:00.000Z"
153.069243365;156.61359186;151.091123923;151.717573997;7346531960.15;16496129469.801;"2019-11-28T00:00:00.000Z"
151.175477999;152.116960828;147.606802776;149.059152693;6670561362.04;16214125031.9422;"2019-12-02T00:00:00.000Z"
149.396488916;149.670523552;147.606520714;149.194447774;6458766440.82;16235876300.527;"2019-12-06T00:00:00.000Z"
148.179858747;148.564463566;144.907955651;146.267046031;6859512024.66;15924221614.0148;"2019-12-10T00:00:00.000Z"
144.953417715;145.529079348;142.434559895;142.869227238;7048066972.93;15560820322.603;"2019-12-14T00:00:00.000Z"
122.656835836;133.394160052;119.780058221;133.092194403;11864518320.54;14501554619.9584;"2019-12-18T00:00:00.000Z"
128.098122038;133.160030519;127.928485872;132.37251946;9121058480.87;14428651183.0413;"2019-12-22T00:00:00.000Z"
126.486325728;130.898351138;125.406443018;126.361222911;8600871979.92;13778664460.1475;"2019-12-26T00:00:00.000Z"
134.796516661;136.75735672;131.545562924;132.633488892;9796951715.72;14468140711.8256;"2019-12-30T00:00:00.000Z"
127.411261334;134.554013719;126.490019807;134.171712485;10476845358.08;14642130119.6642;"2020-01-03T00:00:00.000Z"
144.311990223;145.001774824;140.4888772;143.543998337;9257954671.54;15672773110.1732;"2020-01-07T00:00:00.000Z"
138.967043356;144.167321507;135.5203966;143.963781218;9084816202.77;15724494552.6748;"2020-01-10T00:00:00.000Z"
144.25104879;167.681553672;144.0649254;165.955358611;16712318373.02;18135588270.9266;"2020-01-14T00:00:00.000Z"
170.747720668;178.528782319;166.789015581;175.36567147;14929342255.53;19173512822.9137;"2020-01-18T00:00:00.000Z"
169.608539246;171.008695889;166.774231806;168.294161709;9209827927.92;18409534609.4783;"2020-01-22T00:00:00.000Z"
161.176822823;168.220317249;160.281126809;168.077100489;9261861589.62;18394952134.9465;"2020-01-26T00:00:00.000Z"
174.917704987;186.260489829;172.374633859;184.690476436;12604789338.04;20223232963.5657;"2020-01-30T00:00:00.000Z"
188.607413495;193.436888878;188.012688899;189.865063235;12392875241.4;20800183238.206;"2020-02-03T00:00:00.000Z"
212.315888796;223.14093027;212.304201429;222.72606629;16673443564.3;24412375481.5021;"2020-02-07T00:00:00.000Z"
223.38493801;236.547127792;218.61761447;235.851199501;16964695963.49;25863852652.7983;"2020-02-11T00:00:00.000Z"
284.561303249;287.123696828;264.27967198;264.728585265;23682452994.32;29045044403.4449;"2020-02-15T00:00:00.000Z"
282.036283234;283.537934246;259.763962739;259.763962739;22679414412.72;28514562065.0578;"2020-02-19T00:00:00.000Z"
262.278398469;273.754156046;261.960509305;273.754156046;19585998813.87;30065188433.327;"2020-02-23T00:00:00.000Z"
247.740203914;249.649704471;221.26655528;225.680265514;26235617201.08;24794645345.3129;"2020-02-26T00:00:00.000Z"
219.752677765;226.677879726;214.130438219;218.970599927;18179807469.1;24069393931.8345;"2020-03-01T00:00:00.000Z"
224.641887879;234.364462456;224.641887879;229.26818886;18201291785.3;25213804821.1574;"2020-03-05T00:00:00.000Z"
201.318494784;207.451400445;192.269899128;201.986327111;23645428606.11;22224520905.918;"2020-03-09T00:00:00.000Z"
112.6899948;137.429536226;95.1843005183;133.201807239;27864623060.66;14663417618.4701;"2020-03-13T00:00:00.000Z"
110.406784983;118.988285212;110.406784983;113.942750228;12087490572.29;12549513954.4941;"2020-03-17T00:00:00.000Z"
133.101765752;135.972415782;127.163757137;132.818707849;13684083307.75;14635764102.3456;"2020-03-21T00:00:00.000Z"
138.914967306;141.403786497;134.304231776;136.195892908;13433092919.86;15015344149.514;"2020-03-25T00:00:00.000Z"
131.015337153;131.174080408;125.450053646;125.583730441;9938133668.53;13852241607.2783;"2020-03-29T00:00:00.000Z"
135.732172896;146.787092408;135.732172896;142.029147631;15322861686.06;15673960168.7607;"2020-04-02T00:00:00.000Z"
143.608209519;169.272648648;143.544606813;169.135884595;21636382525.1;18674571701.0477;"2020-04-06T00:00:00.000Z"
170.829264498;170.949774109;154.914474452;158.412448608;17980944615.71;17499250378.1532;"2020-04-10T00:00:00.000Z"
160.720665735;160.749700846;151.614491183;156.279549094;16465282132.79;17270031992.1863;"2020-04-13T00:00:00.000Z"
172.279425236;174.275902646;169.751566356;171.638582707;16714684265.88;18976660194.137;"2020-04-17T00:00:00.000Z"
172.017710093;175.17845978;170.552841658;172.737700531;16458767984.09;19107591181.7675;"2020-04-21T00:00:00.000Z"
189.207401976;196.792378168;188.459533591;195.515300681;18260969748.15;21637838416.5429;"2020-04-25T00:00:00.000Z"
198.465191822;218.454630785;198.124507757;216.968223855;26397548759.26;24023887081.339;"2020-04-29T00:00:00.000Z"
215.352072089;219.270867579;208.692373475;210.93315693;20469034664.13;23367177866.6255;"2020-05-03T00:00:00.000Z"
203.912850387;214.392466787;202.074837325;212.289405787;23594744655.39;23528981906.0044;"2020-05-07T00:00:00.000Z"
188.632189899;191.362328624;180.718334193;185.91283695;20054601646.79;20615704448.6711;"2020-05-11T00:00:00.000Z"
202.955396986;203.566393272;193.75567763;195.622658341;16602342092.13;21703086884.9707;"2020-05-15T00:00:00.000Z"
214.604940045;214.604940045;210.143052695;213.451110911;14346192778.71;23692625223.663;"2020-05-19T00:00:00.000Z"
207.194488408;210.386456132;205.294214505;208.694402844;10665476767.64;23176030658.6082;"2020-05-23T00:00:00.000Z"
201.893006735;208.863429364;201.785061228;208.863429364;10631034756.45;23206144127.4458;"2020-05-27T00:00:00.000Z"
220.717210701;243.943144477;218.744454287;242.345590189;15027397866.51;26936114603.8668;"2020-05-30T00:00:00.000Z"
237.395211559;244.179324047;235.464454028;244.179324047;9861760817.13;27153238868.036;"2020-06-03T00:00:00.000Z"
241.90807498;245.435253962;236.325258653;245.167259144;9544883157.42;27276459502.3961;"2020-06-07T00:00:00.000Z"
247.548531685;249.888304723;229.942972879;231.702669421;12356528860.48;25791024830.9758;"2020-06-11T00:00:00.000Z"
234.058302429;234.237839308;221.241757979;229.928901759;10536099884.12;25606145743.4091;"2020-06-15T00:00:00.000Z"
231.954971097;232.154108026;226.795185699;227.138289785;6946372589.53;25307718819.0129;"2020-06-19T00:00:00.000Z"
242.537021612;244.864415389;239.759728576;244.142144306;6624530348.24;27215606543.0927;"2020-06-23T00:00:00.000Z"
229.631491261;232.493416655;220.564568586;222.959785939;6918380954.97;24866429444.8032;"2020-06-27T00:00:00.000Z"
226.134585409;232.756119421;224.835737857;231.113421712;6463737442.75;25788404349.8574;"2020-07-01T00:00:00.000Z"
228.976197947;229.856724001;224.544490381;227.664598709;5292172428.83;25415950648.5611;"2020-07-05T00:00:00.000Z"
246.748290882;247.291668553;239.898645911;243.015967829;8429099198.82;27143016879.0994;"2020-07-09T00:00:00.000Z"
239.459633832;243.311135946;237.770210731;242.131695235;6596394717.64;27054158345.9268;"2020-07-12T00:00:00.000Z"
238.450915595;239.00625292;231.621168905;233.640883013;5832057567.03;26118155895.4767;"2020-07-16T00:00:00.000Z"
238.49487642;239.576253504;234.85264297;236.153167708;5600686192.18;26411853755.5587;"2020-07-20T00:00:00.000Z"
274.722698403;286.192831871;269.239784575;279.215409484;9466060358.16;31243266715.6353;"2020-07-24T00:00:00.000Z"
321.829751647;325.905965506;307.721358662;316.657252341;12357108064.57;35450097600.2147;"2020-07-28T00:00:00.000Z"
345.798601857;388.847974328;343.587434131;385.199719325;14045259476.54;43144477508.4031;"2020-08-01T00:00:00.000Z"
389.710819888;406.303965292;386.218484117;401.59058634;12875466638.43;45002213068.816;"2020-08-05T00:00:00.000Z"
395.305236246;399.737078385;385.83072806;391.120454943;9451065592.33;43850292041.2966;"2020-08-09T00:00:00.000Z"
390.838108955;432.90459151;379.710891007;428.741782282;18480303525.53;48091569051.6055;"2020-08-13T00:00:00.000Z"
433.973761033;442.734973852;422.647281056;429.531252334;13227089409.92;48203426750.7282;"2020-08-17T00:00:00.000Z"
416.148774123;418.637980133;387.441124032;389.126350308;11781796374;43690315907.4493;"2020-08-21T00:00:00.000Z"
408.07168495;408.527929724;374.355391228;384.001043035;12428442042.19;43135697974.0757;"2020-08-25T00:00:00.000Z"
382.629568423;397.757636387;381.273841602;395.874666093;9120674421.41;44485705031.5215;"2020-08-28T00:00:00.000Z"
434.874437724;487.211889983;432.079179027;477.051924154;18862763755.96;53633933560.1349;"2020-09-01T00:00:00.000Z"
388.0383992;394.172264436;316.774345734;335.260079079;29880047640.49;37710860057.8221;"2020-09-05T00:00:00.000Z"
337.824924824;359.164487377;332.164997639;351.110016528;14547933520.42;39512826169.5128;"2020-09-09T00:00:00.000Z"
387.519295759;388.959797641;354.340174183;365.570005047;15005899191.1;41160025962.3255;"2020-09-13T00:00:00.000Z"
365.865769814;393.901600481;364.795132142;389.019219686;19899531080.5;43821351213.4089;"2020-09-17T00:00:00.000Z"
371.400157647;375.737030935;336.068960729;341.78607406;17398267133.3;38519366614.9833;"2020-09-21T00:00:00.000Z"
349.41142898;357.77273229;339.01592078;352.18324474;14381086966.4;39707914545.58389;"2020-09-25T00:00:00.000Z"
354.36299867;360.35337688;352.14686547;359.75739393;11600013236.4;40581050364.06368;"2020-09-29T00:00:00.000Z"
346.21862615;351.30770267;344.66657351;346.52208572;10060167888.73;39106512853.707;"2020-10-03T00:00:00.000Z"
340.94309675;342.45083035;334.54556532;341.80866898;11929918060.02;38592810957.35199;"2020-10-07T00:00:00.000Z"
370.92844542;377.24679039;369.82802948;375.14204941;12584512533;42376475414.90144;"2020-10-11T00:00:00.000Z"
381.97145394;387.29617035;374.17501021;379.48403791;13918846566.59;42884585295.289;"2020-10-14T00:00:00.000Z"
368.727532;378.59764251;368.12915441;378.21369795;11047103109.42;42761561163.7144;"2020-10-18T00:00:00.000Z"
391.48861746;420.14165637;391.27631152;413.77299269;15772846484.71;46795599920.856316;"2020-10-22T00:00:00.000Z"
406.21798565;411.2798721;383.78290059;393.88831313;15155684229.2;44576504573.78982;"2020-10-26T00:00:00.000Z"
386.73024915;391.46472807;375.09240681;382.81999199;13688056969.67;43344676042.68595;"2020-10-30T00:00:00.000Z"
383.15604785;389.51539403;371.31273818;387.60217328;12588494762.18;43907159817.48543;"2020-11-03T00:00:00.000Z"
